12.9669,15.4402,22.8618,31.5821,39.7711,47.1096,55.3538,60.8313,67.4636,75.1713,85.9525,93.053,97.1378,109.383,116.416,126.502,146.608,147.994,164.899,165.776,164.797,173.512,184.765,187.281,199.832,215.774,214.196,222.527,229.631,238.933,244.659,259.653,261.403,275.137,276.487,294.242,305.184,313.194,318.235,315.737,322.613,338.763,348.245,345.396,353.679,385.135,370.114,377.689,382.878,397.071
15.6153,24.4186,36.3198,48.5227,60.7681,74.1237,90.9793,101.183,116.547,128.159,140.57,153.068,165.723,178.579,199.733,204.81,217.264,229.917,241.859,256.163,274.161,287.266,309.387,314.245,330.058,345.429,353.436,358.876,372.849,390.151,406.111,413.983,427.808,442.495,453.558,463.757,480.017,492.648,497.106,522.179,523.177,535.752,558.048,568.901,573.344,595.114,598.033,621.595,632.512,638.23
20.4996,34.072,50.8112,67.75,87.7236,103.246,119.799,137.827,160.026,176.088,194.513,212.341,234.187,246.146,274.704,281.654,301.873,324.154,334.121,359.114,374.292,390.214,409.785,420.13,441.704,464.391,478.198,496.61,525.346,540.6,551.536,571.616,584.251,605.776,633.498,646.687,654.725,672.984,702.577,707.775,731.402,741.152,764.609,777.102,800.272,814.606,839.964,848.718,858.803,876.364
25.214,43.4611,65.0517,88.6589,112.075,131.424,152.904,174.407,205.62,231.11,245.145,268.636,288.991,312.83,341.239,357.037,386.744,402.136,429.358,448.029,469.124,495.771,521.882,535.21,566.554,581.637,604.076,635.552,657.301,676.791,699.232,720.57,740.497,767.901,784.648,810.713,833.235,858.908,871.346,896.261,918.612,936.084,984.577,992.085,1003.0,1037.7,1052.66,1072.52,1103.19,1116.42
29.9258,53.0014,79.3157,105.868,131.981,160.12,185.622,216.397,244.991,271.672,304.888,326.827,358.448,379.84,407.527,434.794,468.847,492.276,515.434,551.622,569.259,601.638,636.67,650.968,688.459,707.971,738.883,766.071,796.936,818.009,848.188,874.421,894.382,925.59,963.333,977.037,1005.4,1045.06,1055.22,1090.75,1121.08,1137.11,1175.25,1197.96,1221.92,1260.35,1273.96,1308.43,1335.04,1361.79
34.6858,62.672,94.1075,125.344,163.228,188.101,219.307,250.65,288.112,318.579,357.65,386.6,419.488,450.779,478.622,511.748,549.742,575.994,611.95,645.843,671.986,705.577,740.718,768.266,800.653,834.243,869.159,901.996,930.979,961.693,993.186,1026.45,1062.16,1087.81,1120.68,1158.61,1183.4,1224.92,1247.41,1276.62,1313.9,1342.97,1380.81,1408.42,1447.85,1464.7,1497.16,1538.19,1566.28,1594.76
39.6111,72.2741,108.457,144.543,180.05,217.071,260.926,294.073,331.206,367.428,402.621,445.116,476.308,518.058,555.323,586.879,623.146,665.029,702.929,742.441,770.182,813.68,854.525,882.098,924.815,960.078,998.046,1033.07,1078.1,1100.11,1140.89,1182.91,1217.34,1253.66,1299.97,1330.18,1367.53,1396.79,1442.0,1468.0,1516.71,1542.06,1584.58,1619.94,1658.93,1695.52,1737.29,1767.94,1793.0,1837.45
44.3277,81.6355,122.545,161.76,210.446,244.982,286.993,327.675,382.243,421.992,454.36,497.582,549.935,579.544,631.807,663.126,709.627,745.976,797.002,833.053,876.686,911.848,966.351,999.273,1037.94,1088.64,1122.06,1170.26,1203.83,1253.54,1295.74,1329.05,1369.87,1415.36,1461.51,1500.25,1543.71,1578.57,1619.86,1661.69,1706.08,1751.26,1800.65,1831.51,1865.16,1910.35,1954.21,1990.88,2034.69,2075.05
49.2799,91.4092,137.019,187.938,228.333,275.868,327.898,366.816,417.611,473.401,507.13,555.069,606.161,646.572,705.951,737.914,790.846,833.323,885.156,925.875,979.247,1025.31,1068.86,1108.55,1173.69,1209.63,1257.46,1301.53,1346.42,1400.62,1438.92,1491.8,1532.96,1579.57,1634.05,1680.18,1717.17,1760.14,1815.44,1850.09,1914.24,1952.03,1992.91,2051.88,2087.53,2131.72,2176.04,2220.18,2272.12,2310.45
53.765,100.741,156.309,201.116,255.41,301.824,358.48,402.664,459.067,509.93,564.73,612.745,667.277,713.779,776.309,815.505,873.015,923.253,977.132,1029.02,1074.51,1125.26,1179.87,1230.28,1285.18,1333.65,1387.32,1435.99,1491.39,1532.38,1595.92,1641.14,1685.11,1740.96,1786.91,1854.6,1896.79,1943.06,1997.49,2065.74,2092.3,2155.57,2196.3,2249.95,2301.9,2354.3,2403.56,2458.53,2505.21,2556.65
