4.52697,3.20775,3.66476,5.19928,5.93999,15.8714,8.87304,10.3975,11.3271,12.5228,13.8809,15.1466,17.0033,17.9384,19.1869,20.0508,21.6797,22.9892,24.4934,25.7008,26.9999,29.005,29.944,31.6106,32.3552,33.5824,34.5711,36.9069,35.6955,39.6333,39.7071,41.0262,42.4728,42.5944,45.2216,45.9731,46.6916,48.1802,49.9173,51.4412,52.2077,53.9337,58.468,58.8088,60.6074,61.7069,69.8573,66.2446,69.2384,74.5444
23.6602,19.0387,27.884,38.6945,49.0905,57.9251,71.5503,75.6217,88.5213,98.6396,107.436,129.311,129.658,138.518,148.146,160.901,167.191,176.809,184.748,197.823,206.39,217.382,230.929,231.709,246.605,263.557,262.473,278.078,288.656,304.539,304.984,303.737,327.305,334.631,348.162,370.912,363.222,373.536,396.649,384.582,402.751,417.175,435.172,436.55,441.454,448.431,466.562,454.755,483.432,497.114
17.622,31.5174,54.422,69.3913,88.5837,106.515,123.555,141.894,160.089,182.141,193.53,214.801,230.537,247.504,271.576,269.335,304.17,318.663,335.758,352.861,372.159,389.349,410.427,412.557,442.209,459.918,478.905,493.495,518.975,532.057,552.934,537.436,587.548,598.899,634.987,672.045,655.214,678.84,689.766,685.894,728.64,740.401,760.714,777.421,790.716,805.185,835.605,831.055,862.15,878.301
25.4402,47.1163,75.0174,97.7605,126.808,155.183,176.512,194.031,233.096,255.098,280.773,304.477,341.665,358.452,383.257,388.754,437.859,461.38,485.204,507.524,538.635,562.766,593.783,592.897,645.746,665.147,695.862,722.292,759.911,783.418,806.651,787.488,842.337,862.173,893.378,913.729,941.655,972.056,1004.39,978.897,1063.74,1097.38,1118.23,1150.94,1164.83,1167.53,1194.45,1183.27,1247.6,1266.45
38.8039,65.946,95.7322,125.517,165.556,197.142,230.968,261.389,299.484,339.627,366.156,403.559,434.922,469.203,505.208,508.769,572.354,609.067,636.211,669.152,709.239,737.963,770.601,780.473,838.74,872.195,908.523,953.752,993.876,1019.27,1043.86,1036.47,1094.46,1131.53,1163.95,1192.84,1236.63,1273.95,1316.46,1293.53,1395.51,1437.87,1473.16,1500.4,1521.04,1528.27,1568.0,1533.33,1621.27,1659.28
41.3457,74.5353,118.244,161.755,202.409,240.245,281.351,311.074,367.671,410.464,445.845,486.096,536.011,568.483,621.069,622.932,691.328,740.076,778.366,813.264,863.869,897.551,946.338,937.789,1023.27,1068.9,1100.6,1145.66,1192.42,1221.12,1275.47,1252.17,1352.84,1390.21,1441.42,1466.89,1537.34,1575.47,1626.22,1589.3,1730.45,1772.19,1821.97,1841.46,1880.19,1899.27,1935.95,1902.33,2018.13,2058.13
50.096,90.044,141.308,184.32,248.293,290.495,341.501,373.032,440.963,494.461,540.37,596.944,640.094,692.852,743.727,754.905,840.954,888.451,936.081,991.484,1042.07,1084.55,1142.77,1132.78,1242.51,1289.64,1343.46,1400.72,1452.78,1494.36,1532.44,1500.61,1614.87,1664.0,1724.23,1760.47,1827.26,1877.06,1946.46,1888.43,2060.24,2114.15,2158.46,2188.58,2233.03,2256.84,2308.32,2244.12,2423.33,2488.58
58.5499,105.03,164.687,215.158,282.781,343.474,394.833,432.15,512.443,576.163,623.772,686.295,738.148,796.318,846.671,877.872,972.392,1027.32,1093.19,1146.01,1201.08,1268.29,1325.0,1318.61,1460.98,1515.94,1572.27,1633.36,1682.67,1724.84,1783.25,1744.94,1881.65,1933.64,2001.33,2049.66,2116.43,2183.75,2257.2,2212.25,2389.12,2451.47,2509.9,2540.63,2586.85,2610.73,2678.67,2627.57,2813.44,2886.87
66.3472,118.829,187.36,251.034,329.97,382.537,448.752,500.991,582.498,659.24,714.903,778.967,836.33,902.879,967.376,992.807,1112.86,1174.26,1235.03,1298.73,1373.18,1442.9,1511.85,1498.77,1660.66,1729.85,1797.33,1849.61,1913.04,1957.89,2023.41,1985.5,2134.33,2202.01,2277.28,2336.96,2420.83,2485.65,2581.73,2526.61,2721.25,2783.18,2846.17,2881.4,2940.03,2968.27,3041.92,2998.42,3208.85,3301.25
74.255,134.285,216.984,273.454,360.225,428.859,509.922,556.664,656.887,724.553,801.639,868.775,944.076,1008.45,1089.17,1114.88,1240.66,1322.81,1396.02,1455.61,1536.81,1616.69,1694.97,1683.75,1857.43,1935.84,2019.8,2073.12,2139.24,2200.36,2265.79,2235.87,2400.18,2468.65,2556.38,2627.18,2709.07,2800.27,2891.32,2826.35,3052.53,3114.69,3180.71,3222.69,3290.04,3332.35,3416.93,3366.16,3613.6,3695.51
